"U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.067171,-0.062043,0.011959,-1.443,-6.4009,-0.90801
0.042813,-0.055321,0.012528,-1.343,-6.4009,-0.90801
0.070068,-0.074762,0.012245,-1.2432,-6.4009,-0.90808
0.11387,-0.070573,0.015837,-1.1436,-6.4009,-0.9083
0.13506,-0.0038127,0.019346,-1.0444,-6.4009,-0.90881
0.14949,0.14332,0.028677,-0.9469,-6.4009,-0.91016
0.12095,0.30614,0.044066,-0.85474,-6.4009,-0.91392
0.010394,0.35044,0.014225,-0.77674,-6.4009,-0.9163
0.061494,0.2416,-0.03649,-5.3262,-6.3009,-0.90789
0.10037,0.23749,-0.033488,-5.2441,-6.3009,-0.9144
0.15131,0.23134,-0.029417,-5.1448,-6.3009,-0.91031
0.17821,0.22189,-0.02166,-5.044,-6.3009,-0.90884
0.18644,0.21852,-0.014473,-4.9434,-6.301,-0.90831
0.18812,0.21875,-0.0082684,-4.8432,-6.3011,-0.9081
0.18457,0.22512,-0.0055233,-4.7432,-6.3011,-0.90804
0.17735,0.2295,-0.000744,-4.6434,-6.3012,-0.90811
0.16348,0.2216,0.01177,-4.5442,-6.3012,-0.90846
0.13042,0.19488,0.031103,-4.4466,-6.3014,-0.9096
0.068281,0.15213,0.055043,-4.3546,-6.3017,-0.91309
0.0046006,0.038504,0.077398,-4.2767,-6.3022,-0.91499
-0.049428,0.075749,0.0034052,-2.1498,-6.3013,-0.92718
-0.063111,-0.22439,0.012534,-2.0514,-6.3012,-0.91931
-0.063675,-0.37389,0.0061999,-1.9476,-6.3012,-0.91182
-0.034933,-0.39523,0.0051893,-1.8449,-6.3011,-0.9093
-0.0016655,-0.36371,0.0036002,-1.7437,-6.3011,-0.90845
0.021365,-0.29752,0.0046326,-1.6432,-6.301,-0.90813
0.035268,-0.1605,0.012369,-1.543,-6.301,-0.90799
0.019727,-0.071595,0.013242,-1.443,-6.3009,-0.90795
0.022915,-0.11836,0.00393,-1.343,-6.3009,-0.90797
0.072204,-0.15578,0.00062694,-1.2432,-6.3009,-0.90807
0.11324,-0.15184,0.0081453,-1.1435,-6.3009,-0.9083
0.14414,-0.064836,0.017248,-1.0444,-6.301,-0.90883
0.14144,0.10365,0.022303,-0.94679,-6.301,-0.91019
0.11079,0.30823,0.038556,-0.85458,-6.301,-0.91392
0.010726,0.39439,0.017089,-0.77666,-6.3009,-0.91619
0.060356,0.24745,-0.034284,-5.3262,-6.2009,-0.90789
0.097209,0.24341,-0.02962,-5.244,-6.2009,-0.9144
0.14756,0.23576,-0.024738,-5.1447,-6.2009,-0.9103
0.17384,0.22471,-0.017907,-5.044,-6.2009,-0.90881
0.1867,0.21705,-0.010374,-4.9434,-6.2009,-0.90827
0.18936,0.21177,-0.0012967,-4.8432,-6.201,-0.90805
0.18436,0.20915,0.0052794,-4.7431,-6.201,-0.90799
0.17675,0.20694,0.014296,-4.6434,-6.201,-0.90807
0.16191,0.1936,0.029796,-4.5442,-6.2011,-0.90842
0.13484,0.16316,0.04961,-4.4465,-6.2013,-0.90957
0.075285,0.12002,0.073469,-4.3544,-6.2017,-0.91308
0.03844,-0.082836,0.079475,-4.2766,-6.2024,-0.91491
-0.036372,0.08313,0.004496,-2.1505,-6.201,-0.92575
-0.060687,-0.22583,0.011859,-2.0521,-6.201,-0.91888
-0.06975,-0.39741,0.0060457,-1.9481,-6.201,-0.91164
-0.052423,-0.42916,0.0045637,-1.8452,-6.201,-0.90921
-0.028786,-0.3963,0.0033446,-1.7438,-6.201,-0.90838
-0.013076,-0.32185,0.005741,-1.6432,-6.201,-0.90807
0.0024309,-0.17476,0.01501,-1.543,-6.2009,-0.90795
-0.0044075,-0.10259,0.0092996,-1.443,-6.2009,-0.90792
-0.0038392,-0.16219,-0.0080197,-1.343,-6.2009,-0.90796
0.034192,-0.20385,-0.0098274,-1.2432,-6.201,-0.90809
0.062108,-0.20545,0.0037443,-1.1435,-6.201,-0.90835
0.06758,-0.10428,0.018082,-1.0444,-6.201,-0.90892
0.092718,0.077963,0.018149,-0.94676,-6.2011,-0.9103
0.077391,0.30747,0.032128,-0.85449,-6.2012,-0.91403
-0.00041767,0.4088,0.016669,-0.77659,-6.2011,-0.91626
0.058865,0.24682,-0.032391,-5.3262,-6.1009,-0.90789
0.092521,0.24283,-0.025419,-5.244,-6.1009,-0.9144
0.14118,0.23275,-0.019132,-5.1447,-6.1009,-0.9103
0.16563,0.21877,-0.012768,-5.044,-6.1009,-0.9088
0.17941,0.20449,-0.0048006,-4.9434,-6.1009,-0.90826
0.18172,0.18853,0.0057713,-4.8432,-6.1009,-0.90803
0.17383,0.17093,0.01643,-4.7431,-6.1009,-0.90797
0.16211,0.15389,0.028506,-4.6434,-6.101,-0.90805
0.1464,0.13002,0.044133,-4.5441,-6.1011,-0.90841
0.12713,0.095682,0.059836,-4.4464,-6.1013,-0.90958
0.098357,0.050018,0.077248,-4.3542,-6.1017,-0.91312
0.05848,-0.078458,0.067311,-4.2764,-6.1023,-0.91488
-0.026706,0.092974,0.0050273,-2.1508,-6.1009,-0.92442
-0.056534,-0.213,0.009864,-2.0526,-6.1009,-0.91848
-0.074007,-0.40966,0.0062411,-1.9484,-6.1009,-0.91149
-0.066147,-0.4537,0.0044316,-1.8454,-6.1009,-0.90913
-0.048909,-0.42137,0.0033654,-1.7439,-6.1009,-0.90834
-0.036637,-0.34376,0.006014,-1.6432,-6.1009,-0.90804
-0.019201,-0.1975,0.014703,-1.543,-6.1009,-0.90793
-0.028038,-0.11759,0.0049521,-1.443,-6.1009,-0.90792
-0.043256,-0.16959,-0.016483,-1.343,-6.101,-0.90798
-0.026258,-0.21586,-0.018409,-1.2432,-6.101,-0.90814
-0.024597,-0.22651,-0.0021019,-1.1435,-6.1011,-0.90848
-0.062233,-0.13112,0.017245,-1.0445,-6.1013,-0.90918
0.013789,0.064308,0.014607,-0.9469,-6.1017,-0.91074
0.013012,0.29364,0.026013,-0.85449,-6.1021,-0.91446
-0.026477,0.38768,0.014002,-0.77651,-6.1022,-0.9166
0.055953,0.24041,-0.029672,-5.3262,-6.0009,-0.90789
0.085644,0.23569,-0.02129,-5.244,-6.0009,-0.91439
0.1313,0.22277,-0.013824,-5.1447,-6.0009,-0.91029
0.15218,0.206,-0.00772,-5.044,-6.0009,-0.9088
0.16321,0.18478,0.00046862,-4.9434,-6.0009,-0.90825
0.16224,0.15814,0.011669,-4.8432,-6.0009,-0.90803
0.15039,0.1265,0.024056,-4.7431,-6.0009,-0.90796
0.13303,0.092076,0.037252,-4.6434,-6.0009,-0.90804
0.11534,0.054306,0.052357,-4.5441,-6.001,-0.9084
0.093088,0.011166,0.062388,-4.4464,-6.0012,-0.90958
0.069846,-0.040593,0.056937,-4.3541,-6.0015,-0.91313
0.03827,-0.078364,0.043823,-4.2764,-6.0021,-0.91486
-0.019928,0.10391,0.0034604,-2.151,-6.0008,-0.92312
