"U:0","U:1","U:2","Points:0","Points:1","Points:2"
-0.011185,0.52394,0.029155,0.23904,0.54995,0.94023
-0.018248,0.58616,0.022538,0.23756,0.64998,0.83599
-0.04917,0.6421,0.035604,0.24233,0.75,0.74215
-0.076728,0.1744,0.17927,0.23749,-0.16407,1.65
-0.1316,0.11825,0.21578,0.24225,-0.25787,1.75
-0.54919,0.13794,-0.15842,1.35,-0.25765,0.74213
-0.52251,0.20851,-0.063548,1.25,-0.16331,0.73744
-0.54725,0.034534,-0.2131,1.25,-0.26241,0.83601
-0.49723,0.27277,-0.032655,1.1499,-0.058451,0.73924
-0.49338,0.090305,-0.096765,1.1499,-0.17045,0.82931
-0.5526,-0.024014,-0.21139,1.15,-0.26093,0.94028
-0.45204,0.13282,-0.038089,1.0498,-0.062397,0.8309
-0.46811,0.31232,-0.01953,1.0498,0.046432,0.74045
-0.4737,0.0029353,-0.085408,1.0498,-0.16962,0.93713
-0.54878,-0.045005,-0.12991,1.0499,-0.26026,1.0447
-0.41015,-0.0031703,0.0024965,0.94933,-0.064497,0.93609
-0.40996,0.14231,0.015677,0.9494,0.043482,0.83246
-0.44708,0.31982,-0.0018609,0.94927,0.14883,0.7418
-0.45832,-0.047004,-0.028029,0.94955,-0.16925,1.0427
-0.53791,-0.051716,-0.042985,0.94985,-0.26008,1.1476
-0.38468,-0.04779,0.042222,0.84836,-0.065901,1.041
-0.36278,0.038065,0.05445,0.84833,0.04058,0.93596
-0.37706,0.16156,0.04781,0.84873,0.14656,0.83406
-0.43236,0.37949,0.022376,0.84858,0.24856,0.74351
-0.43513,-0.055829,0.035278,0.84899,-0.16924,1.1461
-0.52132,-0.042352,0.058366,0.84964,-0.26006,1.249
-0.34685,-0.044486,0.078847,0.74665,-0.066605,1.1446
-0.31811,0.0063196,0.081053,0.74611,0.038444,1.0399
-0.31994,0.089633,0.075635,0.7467,0.14423,0.9362
-0.34493,0.22182,0.057324,0.7479,0.24785,0.83496
-0.35627,0.42693,0.037204,0.74864,0.3485,0.74351
-0.40287,-0.040449,0.085824,0.74792,-0.16929,1.248
-0.49495,-0.026344,0.11907,0.74908,-0.26007,1.3496
-0.30081,-0.017555,0.11138,0.64396,-0.066697,1.247
-0.26531,0.016465,0.10585,0.64262,0.037541,1.1436
-0.25846,0.075436,0.098366,0.64273,0.14266,1.0395
-0.27173,0.16975,0.080042,0.64428,0.24665,0.9362
-0.27778,0.28766,0.040278,0.64661,0.34869,0.83406
-0.21981,0.48183,0.039295,0.64888,0.44922,0.7418
-0.36142,-0.015131,0.12883,0.64597,-0.16932,1.3491
-0.45685,-0.01419,0.16907,0.64776,-0.26011,1.4499
-0.24592,0.026203,0.13836,0.54006,-0.066214,1.3486
-0.20779,0.055067,0.12674,0.53824,0.038141,1.2466
-0.19371,0.099485,0.11607,0.5376,0.14252,1.1436
-0.19727,0.16801,0.097756,0.53848,0.24603,1.0399
-0.20112,0.25752,0.065831,0.54063,0.34828,0.93596
-0.18797,0.37225,0.019302,0.54353,0.44937,0.83246
-0.12264,0.54046,-0.00095967,0.54646,0.54975,0.74045
-0.30693,0.014847,0.16126,0.54252,-0.16943,1.4496
-0.4046,-0.00086677,0.20305,0.54504,-0.2603,1.5499
-0.18319,0.085679,0.15541,0.435,-0.065134,1.4495
-0.14891,0.1164,0.1392,0.43384,0.039882,1.3486
-0.13223,0.15214,0.12671,0.43333,0.1438,1.247
-0.1286,0.2029,0.10958,0.43341,0.24653,1.1446
-0.12798,0.27098,0.081586,0.43411,0.3483,1.041
-0.12084,0.35698,0.044099,0.43553,0.4493,0.93607
-0.10127,0.45452,-0.0057672,0.43765,0.54977,0.83091
-0.06645,0.57666,-0.01528,0.44158,0.64993,0.73925
-0.23733,0.055309,0.18186,0.43687,-0.16995,1.5499
-0.3313,0.018937,0.22413,0.44071,-0.26101,1.65
-0.10462,0.16052,0.16459,0.33009,-0.063388,1.5499
-0.083061,0.1965,0.14292,0.33058,0.042216,1.4496
-0.071071,0.22625,0.1267,0.33069,0.14574,1.3491
-0.066289,0.26285,0.11096,0.33071,0.24778,1.248
-0.063929,0.31363,0.089415,0.33077,0.34891,1.1461
-0.05838,0.37951,0.059,0.33075,0.44951,1.0427
-0.045746,0.45705,0.023693,0.33037,0.54981,0.93707
-0.032148,0.53897,-0.011664,0.32956,0.64994,0.8293
-0.037634,0.61622,-0.0030944,0.3367,0.74999,0.73747
-0.14176,0.10843,0.19431,0.32919,-0.171,1.65
-0.22256,0.057725,0.2353,0.33634,-0.26262,1.75
-0.051849,0.24526,0.17451,0.23898,-0.059856,1.65
-0.041059,0.29109,0.14601,0.2397,0.044592,1.5499
-0.034552,0.31895,0.12129,0.2399,0.14749,1.4499
-0.030683,0.34267,0.099702,0.23993,0.24894,1.3496
-0.028043,0.37456,0.078888,0.23994,0.34957,1.249
-0.023988,0.42232,0.05586,0.23992,0.44983,1.1476
-0.01658,0.4851,0.032012,0.23974,0.54993,1.0447
-0.0093393,0.55438,0.017314,0.23905,0.64998,0.94024
-0.01367,0.61349,0.01176,0.23757,0.74999,0.83599
-0.043179,0.6633,0.031743,0.24234,0.85,0.74215
-0.073486,0.17468,0.20573,0.23749,-0.16408,1.75
-0.12617,0.11754,0.23777,0.24225,-0.25787,1.85
-0.53887,0.1405,-0.16699,1.45,-0.25764,0.74213
-0.52072,0.21268,-0.068076,1.35,-0.16327,0.73744
-0.54385,0.032976,-0.22758,1.35,-0.2624,0.83601
-0.50359,0.27607,-0.036768,1.25,-0.058292,0.73925
-0.49992,0.08555,-0.10641,1.25,-0.17038,0.82932
-0.55524,-0.029961,-0.22384,1.25,-0.26092,0.94028
-0.46946,0.12357,-0.042431,1.1499,-0.062141,0.83098
-0.48201,0.30678,-0.023547,1.1499,0.046964,0.74052
-0.48803,-0.01273,-0.089937,1.1499,-0.16954,0.93717
-0.55879,-0.053707,-0.13716,1.15,-0.26025,1.0447
-0.43701,-0.034935,0.010408,1.0496,-0.064265,0.93626
-0.43702,0.11017,0.025849,1.0496,0.044124,0.83278
-0.473,0.29384,0.0032565,1.0496,0.15006,0.74216
-0.48087,-0.066617,-0.028448,1.0498,-0.1692,1.0428
-0.55485,-0.06045,-0.043246,1.0499,-0.26008,1.1476
-0.41988,-0.080469,0.049176,0.94906,-0.06582,1.0412
-0.4037,-0.0055065,0.070779,0.94902,0.040971,0.93648
-0.4207,0.10782,0.072946,0.94919,0.14756,0.83525
-0.47368,0.32051,0.047651,0.94875,0.24972,0.74517
-0.46404,-0.074434,0.038597,0.94945,-0.16924,1.1462
-0.54388,-0.049964,0.062944,0.94984,-0.26007,1.249
-0.38838,-0.077091,0.087255,0.84802,-0.066726,1.1446
-0.36783,-0.039411,0.095697,0.84766,0.038424,1.0402
-0.37716,0.033633,0.10104,0.84804,0.14454,0.93738
-0.41415,0.16052,0.097558,0.84863,0.24842,0.83815
-0.44313,0.31494,0.10002,0.84877,0.34869,0.74786
-0.43783,-0.058273,0.092212,0.84888,-0.16935,1.248
-0.52303,-0.033365,0.12792,0.84962,-0.26008,1.3496
-0.3478,-0.051755,0.12151,0.74633,-0.067075,1.2469
-0.32043,-0.031523,0.1195,0.74533,0.036968,1.1435
-0.32197,0.018489,0.12113,0.74545,0.14232,1.0399
-0.34707,0.10965,0.11412,0.74666,0.24661,0.93793
-0.36402,0.21682,0.076934,0.74848,0.34857,0.83815
-0.30161,0.39745,0.14138,0.7498,0.44866,0.74518
-0.40276,-0.033953,0.1387,0.74784,-0.16939,1.349
-0.49167,-0.021429,0.18175,0.74907,-0.26008,1.4498
-0.29995,-0.015093,0.15106,0.64374,-0.066944,1.3484
-0.26564,0.0014251,0.14166,0.64201,0.036792,1.2462
-0.25884,0.037857,0.13708,0.64138,0.14132,1.1431
-0.27374,0.10448,0.12792,0.64237,0.24539,1.0399
-0.28722,0.18867,0.10239,0.64458,0.34799,0.93738
-0.2705,0.31156,0.064794,0.64761,0.44914,0.83526
-0.14207,0.47436,0.05795,0.6501,0.54952,0.74216
-0.35843,-0.0093934,0.17476,0.64591,-0.16938,1.4496
-0.45037,-0.010265,0.21881,0.64775,-0.26011,1.5499
-0.24361,0.032171,0.17289,0.53995,-0.066329,1.4493
-0.20702,0.052432,0.15875,0.53793,0.037827,1.3481
-0.19371,0.082022,0.14973,0.53685,0.1419,1.2462
-0.19893,0.13115,0.13724,0.537,0.24524,1.1435
-0.20739,0.19878,0.11312,0.53846,0.3476,1.0402
-0.205,0.2899,0.08044,0.54101,0.44898,0.93648
-0.17098,0.39558,0.015547,0.54416,0.54962,0.83278
-0.065478,0.55581,-0.0087295,0.54698,0.64986,0.74052
-0.30171,0.020851,0.1988,0.54249,-0.16946,1.5498
-0.39533,0.0026854,0.2424,0.54504,-0.26031,1.65
-0.17967,0.092884,0.18472,0.43495,-0.065178,1.5497
-0.14739,0.11994,0.16706,0.43373,0.039767,1.4493
-0.13195,0.14653,0.15492,0.43309,0.14357,1.3484
-0.13033,0.18365,0.14163,0.43295,0.24621,1.2469
-0.13406,0.23594,0.11987,0.43329,0.34795,1.1446
-0.13318,0.30508,0.087101,0.43419,0.44902,1.0411
-0.11684,0.3875,0.042887,0.43575,0.5496,0.93624
-0.083063,0.47917,-0.014897,0.4379,0.64987,0.83098
-0.031937,0.59332,-0.020125,0.44173,0.74997,0.73927
-0.23083,0.060769,0.21219,0.43686,-0.16996,1.6499
-0.32074,0.021887,0.25436,0.44071,-0.26102,1.75
-0.101,0.16644,0.1906,0.33008,-0.0634,1.6499
-0.08111,0.20241,0.16893,0.33055,0.042185,1.5498
-0.070277,0.22779,0.15246,0.33063,0.14568,1.4496
-0.067003,0.25512,0.1376,0.33061,0.24769,1.349
-0.068106,0.29317,0.11903,0.33065,0.34881,1.248
