"U:0","U:1","U:2","Points:0","Points:1","Points:2"
3.1716e-06,0.00010099,-1.9542e-06,9.4587,3.95,0.039898
1.5414e-05,0.00011162,1.868e-05,9.5455,4.2563,0.44701
1.6808e-05,0.00012191,1.3684e-05,9.5572,4.1514,0.34621
5.592e-06,0.00013015,8.8166e-06,9.5649,4.05,0.24329
-9.4688e-07,0.00013254,2.5244e-06,9.5689,3.9499,0.13593
-1.8283e-06,9.3072e-05,4.0713e-07,9.5622,3.85,0.040385
-1.7702e-05,0.00011622,2.7509e-05,9.6464,4.2453,0.5495
-1.2031e-05,0.00013486,1.9379e-05,9.6537,4.146,0.44973
-4.9169e-06,0.00012969,1.4406e-05,9.6579,4.0487,0.34988
-6.2824e-06,0.00010916,9.1275e-06,9.6601,3.9497,0.24993
-7.155e-06,8.7979e-05,2.366e-06,9.6616,3.8502,0.14949
-5.2753e-06,6.9165e-05,9.0297e-07,9.6559,3.7508,0.054847
-1.22e-05,0.00019377,1.5899e-07,9.0501,4.35,0.039884
-4.3189e-05,0.00021237,-2.6959e-06,9.1501,4.4501,0.039905
-5.9013e-05,0.00020914,-3.0263e-06,9.1505,4.3502,0.13045
-7.279e-05,0.0002224,-3.1251e-06,9.2501,4.5501,0.039925
-9.4289e-05,0.00021527,-7.6866e-06,9.2503,4.4504,0.13061
-8.1569e-05,0.00017754,-3.7417e-06,9.2506,4.351,0.23277
-9.7261e-05,0.00021725,-2.1739e-06,9.3501,4.6501,0.039953
-0.0001214,0.00020979,-1.0543e-05,9.35,4.5507,0.13076
-0.00010658,0.00017457,-8.8263e-06,9.3496,4.4519,0.23333
-8.0518e-05,0.00014287,1.5264e-06,9.3492,4.3531,0.33724
-0.00010925,0.00018968,-1.025e-05,9.45,4.7501,0.040024
-0.00013669,0.00018632,-1.1286e-05,9.4499,4.6508,0.13096
-0.00012004,0.0001638,-1.2627e-05,9.4488,4.5526,0.23377
-9.4209e-05,0.0001348,-6.5729e-07,9.4465,4.4552,0.33835
-6.4085e-05,0.00011234,1.472e-05,9.4455,4.3564,0.44282
-0.00010137,0.00015012,-1.168e-05,9.55,4.8501,0.040241
-0.00013311,0.00014715,-5.9287e-06,9.5499,4.7507,0.13141
-0.00011816,0.00014918,-1.1957e-05,9.5489,4.6526,0.23409
-9.9249e-05,0.00013213,-3.2959e-06,9.5461,4.5563,0.33863
-7.1139e-05,0.00010544,1.3177e-05,9.542,4.4597,0.44356
-2.6005e-05,9.8812e-05,2.7474e-05,9.5392,4.3605,0.54685
-7.4479e-05,0.00012403,1.1142e-05,9.65,4.9501,0.040866
-0.00010498,0.00012251,7.2412e-06,9.6499,4.8506,0.13251
-9.3035e-05,0.00015191,-4.5001e-06,9.6495,4.7522,0.23461
-8.2196e-05,0.0001632,-5.0418e-06,9.6479,4.6557,0.33823
-7.5358e-05,0.00013825,8.8172e-06,9.6444,4.5604,0.44301
-4.5039e-05,0.00010421,2.5534e-05,9.6387,4.4639,0.54679
6.4127e-05,0.00014043,4.295e-05,9.6385,4.3559,0.64895
-5.3897e-05,0.00015793,1.7083e-05,9.75,5.0501,0.044009
-6.7259e-05,0.0001835,1.3e-05,9.75,4.9505,0.13497
-5.9264e-05,0.0002266,7.6355e-06,9.7499,4.8517,0.23552
-4.8267e-05,0.00025358,-1.1635e-06,9.7496,4.7544,0.3377
-4.319e-05,0.00024767,5.4113e-06,9.7488,4.6587,0.44159
-4.1504e-05,0.00020648,2.109e-05,9.7472,4.5632,0.5455
-3.2644e-05,0.00015125,3.8801e-05,9.7439,4.4668,0.64826
2.297e-05,7.2934e-07,5.1118e-05,9.7458,4.3543,0.74965
-2.8325e-06,0.00016226,-2.9309e-07,9.0502,4.25,0.039889
-3.7817e-05,0.00017972,-8.8504e-07,9.1508,4.2502,0.13051
-4.7385e-06,0.00013429,-3.071e-06,9.1507,4.15,0.039935
-5.3937e-05,0.00015684,-3.2545e-07,9.2515,4.2508,0.23307
-2.6182e-05,0.00014701,5.3738e-08,9.2522,4.1502,0.13093
-1.4287e-06,0.00011386,-2.2633e-06,9.2522,4.05,0.039998
-5.2417e-05,0.00013137,4.2886e-06,9.3512,4.2523,0.3381
-3.0404e-05,0.0001326,1.5941e-06,9.3542,4.1507,0.23499
-1.2346e-05,0.00012808,7.1095e-07,9.3556,4.0501,0.13161
1.854e-06,0.00010005,-1.2373e-06,9.3551,3.95,0.040017
-3.5609e-05,0.00011091,1.6124e-05,9.4491,4.2544,0.44402
-1.7743e-05,0.00011895,8.937e-06,9.4556,4.1516,0.34219
-8.5417e-06,0.00012401,4.4259e-06,9.4601,4.0502,0.2384
-3.0552e-06,0.00012218,1.5348e-06,9.4614,3.9499,0.13285
1.9674e-06,9.0189e-05,-1.5387e-06,9.4587,3.85,0.039901
1.6265e-05,0.00010978,2.8669e-05,9.5452,4.2564,0.54792
1.9042e-05,0.00011797,2.0559e-05,9.5565,4.1516,0.44771
7.592e-06,0.00012256,1.4143e-05,9.5638,4.0501,0.34666
-1.425e-06,0.00012339,7.9661e-06,9.5674,3.9499,0.2435
-6.0481e-06,0.00011894,2.4452e-06,9.5689,3.85,0.13594
-5.1065e-06,8.1075e-05,6.5598e-07,9.5606,3.7502,0.040292
-1.7461e-05,0.00011672,3.5885e-05,9.6463,4.2453,0.64963
-1.1685e-05,0.0001344,2.5442e-05,9.6536,4.1461,0.54979
-4.4122e-06,0.00013023,1.8778e-05,9.6576,4.0487,0.44997
-5.7868e-06,0.00011231,1.3264e-05,9.6593,3.9497,0.35007
-7.0761e-06,9.6032e-05,7.6929e-06,9.6601,3.8502,0.24993
-8.017e-06,7.9813e-05,1.2776e-06,9.6604,3.7512,0.14904
-5.526e-06,6.2469e-05,-7.2145e-07,9.6542,3.6526,0.054577
3.5502e-06,0.00020425,2.2804e-06,8.9501,4.35,0.039866
-2.8549e-05,0.00023423,6.3902e-07,9.0501,4.45,0.039882
-4.2577e-05,0.00023268,-5.4321e-07,9.0503,4.3501,0.13029
-6.888e-05,0.00025126,-1.7159e-06,9.1501,4.5501,0.039896
-8.7689e-05,0.00024762,-5.1028e-06,9.1502,4.4502,0.1304
-7.4653e-05,0.00020619,-1.5696e-06,9.1506,4.3506,0.23207
-0.00010705,0.00025114,-2.0767e-06,9.25,4.6501,0.039911
-0.00013097,0.00024877,-7.7078e-06,9.2501,4.5504,0.1305
-0.00011377,0.00020893,-5.7781e-06,9.2501,4.4511,0.23245
-8.7054e-05,0.00017356,1.6531e-06,9.2503,4.3517,0.33539
-0.00013744,0.0002215,-1.7162e-06,9.35,4.7501,0.039934
-0.00016603,0.00022645,-6.7914e-06,9.35,4.6505,0.1306
-0.00014331,0.00020131,-9.0698e-06,9.3495,4.5516,0.23277
-0.00011374,0.00016948,-6.9924e-07,9.3487,4.4531,0.33626
-8.1252e-05,0.00014051,1.2507e-05,9.3485,4.354,0.44025
-0.00014774,0.00016664,-1.0564e-05,9.45,4.8501,0.040002
-0.00018423,0.00017228,-2.6134e-06,9.4499,4.7505,0.13078
-0.00016025,0.00017524,-8.1831e-06,9.4493,4.6519,0.23303
-0.00012873,0.00015938,-2.6298e-06,9.4476,4.5542,0.33677
-9.6355e-05,0.00013227,1.2488e-05,9.4454,4.4566,0.44127
-6.4089e-05,0.00011143,2.7444e-05,9.4449,4.357,0.54472
-0.00013193,9.946e-05,-9.7548e-06,9.55,4.9501,0.040219
-0.00017491,9.8033e-05,5.4788e-06,9.5499,4.8505,0.13123
-0.00015561,0.00013137,-2.6262e-06,9.5495,4.7518,0.23335
-0.00012842,0.00014596,-2.8585e-06,9.548,4.6545,0.3368
-0.00010444,0.00013022,1.1041e-05,9.545,4.558,0.44139
-7.2839e-05,0.00010541,2.699e-05,9.5414,4.4605,0.54523
-2.5823e-05,9.9778e-05,3.9146e-05,9.539,4.3608,0.64766
-9.414e-05,5.8401e-05,1.6642e-05,9.65,5.0501,0.040849
-0.00013248,4.3844e-05,1.4914e-05,9.65,4.9504,0.13236
-0.0001197,0.00010316,8.4865e-06,9.6498,4.8515,0.23401
-9.7912e-05,0.0001529,4.6585e-07,9.6491,4.7538,0.33665
-8.5355e-05,0.00016331,8.5697e-06,9.6473,4.6577,0.44067
-7.756e-05,0.00013865,2.5031e-05,9.644,4.5615,0.54468
-4.5824e-05,0.00010528,3.9477e-05,9.6385,4.4643,0.64758
6.4497e-05,0.00014269,5.4276e-05,9.6385,4.356,0.74921
-6.5148e-05,0.00010818,2.1403e-05,9.75,5.15,0.044002
