"Points:0","Points:1","Points:2","U:0","U:1","U:2"
5.3507,0.027656,0.1555,-0.0041043,0.043059,-0.002206
5.3509,-0.10399,0.24981,-0.0021569,0.048094,-0.0020835
5.3504,-0.20811,0.35011,-0.00067955,0.049887,-0.00060042
5.25,0.24787,0.072587,-0.014533,0.028287,-0.0015502
5.2503,0.13777,0.15921,-0.0061531,0.044159,-0.00087305
5.2505,0.013446,0.25362,-0.0040373,0.04691,-0.0011766
5.2504,-0.11038,0.3506,-0.0020316,0.049242,-0.0011364
5.2501,-0.20881,0.45051,-0.00060686,0.049964,-0.00027857
5.15,0.34894,0.072795,-0.017989,0.03051,-0.0010657
5.1499,0.24305,0.16075,-0.0081799,0.045592,-0.0001239
5.1498,0.12698,0.25675,-0.0058114,0.047193,-0.00058631
5.1498,0.0029087,0.35248,-0.0036644,0.048604,-0.00099973
5.1499,-0.11341,0.4508,-0.0019215,0.049737,-0.00069768
5.15,-0.20916,0.55047,-0.00057448,0.049993,-0.00014216
5.0499,0.44942,0.072847,-0.020911,0.033589,-0.00068699
5.0494,0.34595,0.1613,-0.0098515,0.047415,0.00044409
5.0488,0.23582,0.25843,-0.0073493,0.048357,-0.00042513
5.0485,0.11711,0.35455,-0.0051825,0.048935,-0.0006652
5.0487,-0.0028338,0.45169,-0.0033201,0.049579,-0.00070434
5.0493,-0.11474,0.55065,-0.0017816,0.049959,-0.00039803
5.0499,-0.20928,0.65029,-0.00053866,0.050003,-8.3697e-05
4.9497,0.54966,0.072806,-0.022817,0.037862,-0.00035734
4.9488,0.44764,0.16131,-0.010887,0.049966,0.00098249
4.9474,0.34155,0.25894,-0.0083869,0.05012,-0.0001974
4.9463,0.22918,0.35577,-0.0063198,0.050168,-0.0003469
4.9461,0.11119,0.45272,-0.0044916,0.050069,-0.00046865
4.947,-0.0046792,0.55106,-0.0029441,0.05009,-0.00045637
4.9483,-0.11484,0.65042,-0.0016021,0.050063,-0.00024471
4.9494,-0.20922,0.75015,-0.00048657,0.05001,-5.4074e-05
4.8495,0.64981,0.072629,-0.023208,0.042914,-6.2753e-05
4.8479,0.54868,0.16081,-0.011162,0.05289,0.0015044
4.8455,0.44531,0.25842,-0.0087084,0.052512,0.00011942
4.8434,0.33821,0.35569,-0.0068725,0.052022,8.9658e-07
